country_code,date,pop,daily.inc,cum.inc,inc.raw,ci.2wk,n.2wk,n.cum,spline,daily.ci.change,epi.curve.cat,hbg.cat,numDaysDownward,rebound,pct.n.2wk,rate_cut,slope_cut,hb_cut,datatype,date_text,epi.curve.map.cat,growth.cat.labels,growth.map.cat.labels,data_source,ou_cut_src_match
RWA,2021-08-30,12943132,3.986670305147072,661.8711540827763,4.002122515632228,54.036380066277616,6994,87131,3.0077202038246447,-0.11579022701202518,decline,not hbg,27,none,8.026993836866328,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,RWA_0.1_10_JHU
SAU,2021-08-30,34783757,0.5437677624727257,1560.3563796417145,0,12.042977416154372,4189,543318,0.9334765744163771,-0.08714273087204447,decline,not hbg,50,none,0.77100335346887094,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,SAU_0.1_10_JHU
SDN,2021-08-30,46751152,0.021084278002703627,80.6131396047127,0.019250862524200472,0.3251256781864953,152,37708,0.03152023554690977,-9.78489878288632e-4,decline,not hbg,0,none,0.4030974859446272,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,SDN_0.1_10_JHU
SEN,2021-08-30,16082442,0.6555507641722897,450.56146146391023,0.2735902918225976,11.807908276616217,1899,72753,0.4169355416272172,-0.17188764282419208,decline,not hbg,19,none,2.6102016411694366,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,SEN_0.1_10_JHU
SGP,2021-08-30,5866139,2.150355747500271,1142.5402637066732,4.909532488064126,21.035982952330187,1234,67459,1.2057865635311114,-0.008818670723608585,decline,not hbg,18,none,1.829259253768956,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,SGP_0.1_10_JHU
SLB,2021-08-30,690598,0,2.896040822591435,0,0,0,20,0,1.0027162192934254e-8,nonepast2wk,nonepast2wk,0,nonepast2wk,0,10,0.1,100,Case,2021-08-30,nonepast2wk,0 cases in the past two weeks,0 cases in the past two weeks,JHU,SLB_0.1_10_JHU
SLE,2021-08-30,6807277,0.025183134376433713,93.45880885998909,0.05876064687833329,0.3672540429895861,25,6367,6.204757818972469e-5,-0.0015915213456308747,decline,not hbg,52,none,0.3926495994974085,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,SLE_0.1_10_JHU
SLV,2021-08-30,6528135,3.0067655507386917,1437.8335356991588,0,60.21627922829407,3931,94060,4.016988794171619,-0.02399083187246336,decline,not hbg,2,none,4.179247288964491,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,SLV_0.1_10_JHU
SMR,2021-08-30,34467,24.86850776519168,15288.744098910345,174.07955435634085,261.11933153451355,90,5321,16.57601238175403,0.12966649542697414,elevated incidence growth,hbg,0,rebound,1.6914113888366846,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,SMR_0.1_10_JHU
SOM,2021-08-30,12094640,0.5988485099893239,141.56329935055058,0.8020081622933796,8.26812538446785,1000,17399,0.6398432032536173,0.01070349845879899,low incidence plateau,not hbg,169,none,5.747456750387953,10,0.1,100,Case,2021-08-30,low incidence plateau,Low incidence plateau,Low incidence plateau,JHU,SOM_0.1_10_JHU
SRB,2021-08-30,6974289,32.36786676646989,10801.410314780065,33.480115320715846,381.6876530353111,26620,759952,29.2642072535425,1.0408194204012804,elevated incidence growth,hbg,0,rebound,3.502852811756532,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,SRB_0.1_10_JHU
SSD,2021-08-30,10984074,0.15216836407225287,103.55772496486406,0.218498163796056,2.1121489166952188,232,11427,0.15810542618414505,0.003484539448287276,low incidence plateau,not hbg,177,none,2.0302791633849653,10,0.1,100,Case,2021-08-30,low incidence plateau,Low incidence plateau,Low incidence plateau,JHU,SSD_0.1_10_JHU
STP,2021-08-30,213948,4.607261043404378,1203.4299389170667,1.4022098827752538,48.609942602875435,104,2593,3.803744867499673,0.1361874894100722,elevated incidence growth,not hbg,0,rebound,4.010798303123795,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,STP_0.1_10_JHU
SUR,2021-08-30,614749,32.37093512962292,4623.373581273472,20.65883799729646,378.3658045804059,2326,28967,26.943458404248346,0.7634078001384424,elevated incidence growth,hbg,0,rebound,8.029827044567957,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,SUR_0.1_10_JHU
SVK,2021-08-30,5436066,1.8343096959142713,7257.506754753477,0.9013871428345425,23.086548250149463,1255,394791,1.7466987934888933,0.03649248516843555,elevated incidence plateau,not hbg,0,rebound,0.3178897188639052,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,JHU,SVK_0.1_10_JHU
SVN,2021-08-30,2102106,20.340145957028653,12634.023756583703,6.802701671561757,246.0865436852382,5173,266657,18.923043605750145,0.6312590795973152,elevated incidence growth,hbg,0,rebound,1.9399453230179595,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,SVN_0.1_10_JHU
SWE,2021-08-30,10261767,9.506856163969132,10936.263288212032,0,129.27598141723502,13266,1123413,10.112789330563011,0.16370860855639405,elevated incidence growth,hbg,0,rebound,1.1808658080331988,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,SWE_0.1_10_JHU
SWZ,2021-08-30,1113276,30.02720927117025,3800.238472503032,20.300446609825418,587.455401894948,6540,43054,46.911560714009,-0.7645821606618326,decline,not hbg,4,none,15.19022622752822,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,SWZ_0.1_10_JHU
SYC,2021-08-30,96387,56.61700081071831,20493.57574895251,206.4593773019183,1121.5205370018775,1081,19976,63.68169332489928,0.4349008771586347,elevated incidence growth,hbg,0,rebound,5.411493792551061,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,SYC_0.1_10_JHU
SYR,2021-08-30,20384316,0.5438354804602739,134.60558878418374,0.613216553354059,6.720853424760463,1370,27779,0.5079336553992811,0.020039877652258918,low incidence plateau,not hbg,149,none,4.931783001547932,10,0.1,100,Case,2021-08-30,low incidence plateau,Low incidence plateau,Low incidence plateau,JHU,SYR_0.1_10_JHU
TCD,2021-08-30,17414108,0.003281411665927436,28.650005255180783,0,0.04019729290756757,7,4991,0.0031020157511293463,-2.9045191294495317e-5,decline,not hbg,0,none,0.1402524544179523,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,TCD_0.1_10_JHU
TGO,2021-08-30,8283189,2.6887505007345,249.32081455239384,0.9658115974415169,38.33064777346016,3175,21261,2.988948026968027,0.06125386610007675,elevated incidence plateau,not hbg,0,rebound,14.933446216076385,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,JHU,TGO_0.1_10_JHU
THA,2021-08-30,69480520,25.346672707688413,1638.3765858812965,22.98773814588607,376.72285699646454,261749,1190063,29.164336802949183,-0.030765931394869682,decline,not hbg,1,none,21.994549868368313,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,THA_0.1_10_JHU
TJK,2021-08-30,8990874,0.4814405616819215,185.08608999366626,0.43377317933718124,7.741182892786611,696,16817,0.47407055194826614,-0.016131422007744447,decline,not hbg,13,none,4.1386692037818875,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,TJK_0.1_10_JHU
TLS,2021-08-30,1413958,21.338277778709426,1120.936507914056,7.991750815795094,271.0830166101114,3833,16515,22.2865448923343,0.7404804652715761,elevated incidence growth,hbg,0,rebound,23.209203754162882,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,TLS_0.1_10_JHU
TTO,2021-08-30,1221047,17.093059129933863,3603.628689149558,10.23711617980307,217.108759941264,2651,44606,15.390877701453773,-0.07194615340859394,decline,not hbg,8,none,5.943146661884051,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,TTO_0.1_10_JHU
TUN,2021-08-30,11811335,24.146296756463926,5538.322781826586,18.329850097385265,313.8002605124648,37064,662752,17.972213488559063,-0.09763446378276494,decline,not hbg,37,none,5.592438800637343,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,TUN_0.1_10_JHU
TUR,2021-08-30,82482383,22.847822633141732,7650.981664775616,23.71051767502886,326.88434814013635,269622,6366408,25.11756306267296,-0.11571067465308196,decline,not hbg,4,none,4.235072587242288,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,TUR_0.1_10_JHU
TWN,2021-08-30,23572052,0.03575663004889407,67.70245179697187,0.0339384963175883,0.5472582531211145,129,15991,0.03395128153177768,-5.012436632252431e-4,decline,not hbg,79,none,0.806703770871115,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,TWN_0.1_10_JHU
TZA,2021-08-30,62092761,0,2.2015448789594005,0,0,0,1367,0,-0.002599044468143279,nonepast2wk,nonepast2wk,0,nonepast2wk,0,10,0.1,100,Case,2021-08-30,nonepast2wk,0 cases in the past two weeks,0 cases in the past two weeks,JHU,TZA_0.1_10_JHU
UGA,2021-08-30,44712143,0.3348403267414142,266.9476164450449,0.20799718769909997,50.77144255868029,22701,119825,4.911728407940457,0.23706445315670974,elevated incidence growth,not hbg,0,rebound,18.945128312121845,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,UGA_0.1_10_JHU
UKR,2021-08-30,43745640,4.385743193084636,5432.888528188997,2.7797055889455495,60.40373394925791,26424,2382769,4.368027848763156,0.052453395729267424,elevated incidence plateau,not hbg,0,rebound,1.108961884261546,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,JHU,UKR_0.1_10_JHU
URY,2021-08-30,3398239,2.5097032399935415,11315.776873172925,2.5307225301104483,40.93296557422764,1391,384778,2.6761396235637442,0.011671791517058395,elevated incidence plateau,not hbg,0,rebound,0.36150715477496115,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,JHU,URY_0.1_10_JHU
USA,2021-08-30,334998398,47.6644923281965,11514.175999987065,77.17410039674279,647.2914536146527,2168416,39057368,50.12846830116057,0.7838050780674038,elevated incidence growth,hbg,0,rebound,5.551874360812024,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,USA_0.1_10_JHU
UZB,2021-08-30,30842796,2.66929663019431,496.65823330117576,2.577587323795158,38.00239122289696,11721,155639,2.8478977138655504,-0.004585563704510589,decline,not hbg,3,none,7.530888787514697,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,UZB_0.1_10_JHU
VAT,2021-08-30,1000,0,2700,0,0,0,27,2.9002456671877238e-9,8.462184034162865e-10,nonepast2wk,nonepast2wk,312,nonepast2wk,0,10,0.1,100,Case,2021-08-30,nonepast2wk,0 cases in the past two weeks,0 cases in the past two weeks,JHU,VAT_0.1_10_JHU
VCT,2021-08-30,101145,2.25983912770198,2300.374992055253,4.943398091848337,21.75095160413275,22,2336,1.123641675974497,-0.019262687344860484,decline,not hbg,9,none,0.9417808219178082,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,VCT_0.1_10_JHU
VEN,2021-08-30,29069153,3.843544097365566,1137.7362309603093,4.190008563373002,49.49576618211063,14388,334343,3.4868454095193036,0.027301560915557615,elevated incidence plateau,not hbg,0,rebound,4.303365107090622,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,JHU,VEN_0.1_10_JHU
VNM,2021-08-30,102789598,12.651780470738231,397.6440439875193,13.837976095596757,161.29355812832347,165793,449489,11.849573570926587,0.18956726089333176,elevated incidence growth,hbg,0,none,36.88477359846403,10,0.1,100,Case,2021-08-30,elevated incidence growth,Elevated incidence growth,Elevated incidence growth,JHU,VNM_0.1_10_JHU
VUT,2021-08-30,303009,0,1.3200928025240175,0,0,0,4,0,-1.5583982044035134e-7,nonepast2wk,nonepast2wk,0,nonepast2wk,0,10,0.1,100,Case,2021-08-30,nonepast2wk,0 cases in the past two weeks,0 cases in the past two weeks,JHU,VUT_0.1_10_JHU
WSM,2021-08-30,204898,0,1.4641431346328417,0,0,0,3,0,-3.3623472831928414e-9,nonepast2wk,nonepast2wk,0,nonepast2wk,0,10,0.1,100,Case,2021-08-30,nonepast2wk,0 cases in the past two weeks,0 cases in the past two weeks,JHU,WSM_0.1_10_JHU
XKX,2021-08-30,1935259,97.63920119071554,7164.87339125446,48.158928598187636,1375.3197892375138,26616,143603,109.34513878439722,4.031468623154848,elevated incidence growth,hbg,0,rebound,18.534431731927604,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,XKX_0.1_10_JHU
YEM,2021-08-30,30399243,0.13628158907960497,25.355894553032126,0.1480300019312981,1.7138584668045844,521,7829,0.1290899204874003,0.004105231653632924,low incidence plateau,not hbg,0,none,6.654745178183676,10,0.1,100,Case,2021-08-30,low incidence plateau,Low incidence plateau,Low incidence plateau,JHU,YEM_0.1_10_JHU
ZAF,2021-08-30,56978635,18.04435745333012,4815.2988772520985,9.905467198363036,275.5524066169719,157006,2770575,19.357618263717175,0.00355777525549285,elevated incidence plateau,not hbg,0,rebound,5.666910298403761,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,JHU,ZAF_0.1_10_JHU
ZMB,2021-08-30,19077816,1.1187264382285775,1077.6855020661544,0.49271887306178025,19.478120556357,3716,206145,0.718343321138797,-0.073096743913124,decline,not hbg,52,none,1.8026146644352277,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,ZMB_0.1_10_JHU
ZWE,2021-08-30,14829988,1.5220125984881179,836.7582148896065,0.9710055058709419,30.296720401931566,4493,124581,0.26752956247240783,-0.30890779466699353,decline,not hbg,29,none,3.60648895096363,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,ZWE_0.1_10_JHU
